url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote
https://x.com/ICCAsiaCricket/status/1753745561168007195,https://twitter.com/ICCAsiaCricket/status/1753745561168007195,1753745561168007195,\xf0\x9f\x9a\xa8Big news! BCCI pledges support for Nepal cricket! \n\n- Access to BCCI infrastructure (Stadiums)\n- Establishment of a training facility in India.\n- Practice matches for Nepal A &amp; U19 vs State teams\n- Senior team prepping in India for T20 WC.\n\xf0\x9f\x87\xb3\xf0\x9f\x87\xb5\xf0\x9f\xa4\x9d\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n#NepalCricket #India #INDvENG https://t.co/HGtCcCeaxO,33,7,397,2,Sat Feb 03 11:41:39 +0000 2024,3,False,False
https://x.com/Indian_Analyzer/status/1753393121503883411,https://twitter.com/Indian_Analyzer/status/1753393121503883411,1753393121503883411,"Breaking News:\n\nNepali Media has reported that PM Modi will visit holy Kathmandu Temple in Feb end or March first week\xf0\x9f\x94\xa5\n\n- Last month, A delegation of Indian security officials visited Nepal &amp; assessed threat situation. https://t.co/TlHlKH1XsB",248,2,2077,1,Fri Feb 02 12:21:11 +0000 2024,8,False,False
https://x.com/NewsArenaIndia/status/1753369510604857427,https://twitter.com/NewsArenaIndia/status/1753369510604857427,1753369510604857427,PM Modi might visit Nepal's Pashupatinath temple in February or March before starting his election campaign. https://t.co/lCPZfwXA92,204,6,3445,2,Fri Feb 02 10:47:22 +0000 2024,4,False,False
https://x.com/Jaredduke8/status/1752459098715754658,https://twitter.com/Jaredduke8/status/1752459098715754658,1752459098715754658,"@POTUS Ah @potus \nCompared to other major economy\xe2\x80\x99s like Afghanistan ,\nNepal and Libya \nUsa is doing wonderful \n\nBut going back we are at 33 trillion dollars and can\xe2\x80\x99t even pay our interest obligation \nCommon man \nWho do you think we are ?",0,0,0,0,Tue Jan 30 22:29:42 +0000 2024,0,False,False
https://x.com/orfonline/status/1752437780678885531,https://twitter.com/orfonline/status/1752437780678885531,1752437780678885531,"Despite the growing #political instability in Nepal, the government needs to take bold steps to revamp the #economy, notes @bansh_jha https://t.co/fyvqSvKlht",0,0,0,0,Tue Jan 30 21:05:00 +0000 2024,0,False,False
https://x.com/pk_economy/status/1752394291148984805,https://twitter.com/pk_economy/status/1752394291148984805,1752394291148984805,"A two-year-old British boy is believed to have become the youngest person to reach Everest base camp.\n\nCarter Dallas ""climbed"" to the south site in Nepal - located 17,598ft above sea level - on October 25. He completed the trek on dad Ross' back, with mum Jade, 31, alongside. The trio, from Glasgow, are on a year-long trip around Asia.",5,0,63,0,Tue Jan 30 18:12:11 +0000 2024,0,False,False
https://x.com/Khabarhub_Eng/status/1752372010892538113,https://twitter.com/Khabarhub_Eng/status/1752372010892538113,1752372010892538113,"Khabarhub brings you a glimpse of major developments of the day in Nepal, including politics, business/economy, sports, entertainment, and more.\nhttps://t.co/tknwVtvFYt\n#khabarhub #national #NewsNutshell",0,0,0,0,Tue Jan 30 16:43:39 +0000 2024,0,False,False
https://x.com/day_to_Mars/status/1752369760606818364,https://twitter.com/day_to_Mars/status/1752369760606818364,1752369760606818364,@TobiMuelhauser Good for Nepal\xe2\x80\x99s economy,0,0,1,0,Tue Jan 30 16:34:43 +0000 2024,0,False,False
https://x.com/WorldofCurrent/status/1752357009108938962,https://twitter.com/WorldofCurrent/status/1752357009108938962,1752357009108938962,"\xf0\x9f\x9a\xa8 BREAKING: Nepal and China to sign BRI plan, aiming to enhance infrastructure and economy.",1,0,0,0,Tue Jan 30 15:44:02 +0000 2024,0,False,False
https://x.com/TheAnnaExpress/status/1752251112856465419,https://twitter.com/TheAnnaExpress/status/1752251112856465419,1752251112856465419,"BIZNOMY \n\n""According to National Income Accounting, the average size of the informal economy was 42.66 percent between 2010/21 and 2020/21"" writes- Mamata Thapa \n\n#Nepal #economy #AMN \nhttps://t.co/mNKBFbv550",0,0,0,0,Tue Jan 30 08:43:15 +0000 2024,0,False,False
